-5.558593799750490332e-07,1.052016611364849921e-07
-8.527524329246331730e-07,1.230872358465711460e-06
1.840524447060621146e-06,-2.033826853066652719e-07
-3.261065840982248484e-07,-4.143093996447774664e-07
7.133612514760276079e-07,7.940540520640487415e-07
-1.194516366963284545e-07,-2.108119130777748115e-06
-3.066082960964486540e-07,1.155700476866762924e-06
-1.690916351897854820e-06,-3.474238073484562626e-06
2.481687729718814768e-06,3.045983616723118383e-06
9.071307400052567741e-07,-2.939104555816492916e-07
4.440310082797379466e-06,1.818071081889662664e-06
2.031257224885263125e-06,-2.678544650757844013e-06
-2.101221252727568592e-06,-2.096149207170657255e-06
1.787394907404363661e-06,2.904689863590808529e-06
-6.625958352078350414e-07,-1.029385888951675868e-07
2.109628314016055189e-06,3.396054053164770842e-06
2.734657304076278247e-06,4.103836663087576541e-06
-4.233661622391071434e-06,4.227207321450125731e-06
2.167953186938312656e-06,6.770407702137773082e-06
2.279647867127061559e-06,-1.094277434831216402e-05
2.973153395373313358e-07,-6.366452458604891710e-06
1.309741599555624638e-05,5.065521893521926181e-06
8.625683807659421584e-06,5.859705550729788344e-06
1.171842111099501302e-05,-1.430765308232636613e-05
1.066339487265161808e-06,-1.409714114107791448e-05
7.016177720368525737e-06,-2.639684442399623456e-05
2.289393069184600458e-05,-4.245898725744787398e-06
1.758970386756171463e-06,1.507110729287044005e-05
-7.378172336739019685e-06,-8.840796077976166697e-06
1.928851742787022605e-07,-2.225649010851872506e-06
-3.868837017799773318e-07,2.222196020423557497e-07
-6.743334512838704206e-06,-6.726062072874803263e-07
3.594777308496503749e-06,-7.757241800253915955e-06
-2.253466385308779969e-06,-2.106646642976818594e-06
2.634976305397705359e-06,4.712754010124534111e-07
-3.285883157024657079e-06,4.889615922673325657e-06
5.736670507586383032e-07,-6.093193703673816915e-07
-2.176381459573271484e-07,4.849066500864125972e-06
-1.066427223952613102e-06,1.676023461679692592e-07
-1.865120318029557377e-06,1.444056066906749033e-07
-3.146112041403794362e-06,-2.910771376191150428e-07
2.993005270690138973e-06,-6.404503587853174609e-07
-3.223757905570014667e-06,-1.503745721459460361e-06
1.186717575565103873e-06,1.830350336183547093e-06
-3.605205062435455147e-06,-5.852248343806685785e-07
1.947617042650414136e-06,-2.777266980113327652e-06
-2.517682174623843552e-08,-5.567182466456941834e-08
9.737177638574942789e-07,-5.477140613252150573e-07
-6.379304205160045144e-07,-1.153517699448898014e-06
-9.601528547581652231e-07,1.563836137465608792e-06
-4.451979466706303453e-07,-2.585941324491739967e-06
1.904965952424362366e-07,-4.649758105593245149e-07
3.726933673237656075e-07,9.224335964837117734e-07
6.943113750374021556e-07,1.083594810158120625e-06
1.752420025064709720e-07,-1.234424281804700017e-06
