-1.500000000000000000e+03,-1.500000000000000000e+03,2.999924999062476563e+05
-1.470000000000000000e+03,-1.500000000000000000e+03,2.999926484099235386e+05
-1.440000000000000227e+03,-1.500000000000000000e+03,2.999927939134538756e+05
-1.410000000000000000e+03,-1.500000000000000000e+03,2.999929364168429747e+05
-1.380000000000000000e+03,-1.500000000000000000e+03,2.999930759200952016e+05
-1.350000000000000227e+03,-1.500000000000000000e+03,2.999932124232146307e+05
-1.320000000000000000e+03,-1.500000000000000000e+03,2.999933459262055112e+05
-1.290000000000000000e+03,-1.500000000000000000e+03,2.999934764290717430e+05
-1.260000000000000000e+03,-1.500000000000000000e+03,2.999936039318171679e+05
-1.230000000000000000e+03,-1.500000000000000000e+03,2.999937284344458021e+05
-1.200000000000000000e+03,-1.500000000000000000e+03,2.999938499369611964e+05
-1.170000000000000000e+03,-1.500000000000000000e+03,2.999939684393671341e+05
-1.140000000000000000e+03,-1.500000000000000000e+03,2.999940839416670497e+05
-1.110000000000000000e+03,-1.500000000000000000e+03,2.999941964438645518e+05
-1.080000000000000000e+03,-1.500000000000000000e+03,2.999943059459629003e+05
-1.050000000000000000e+03,-1.500000000000000000e+03,2.999944124479654129e+05
-1.020000000000000114e+03,-1.500000000000000000e+03,2.999945159498752910e+05
-9.900000000000000000e+02,-1.500000000000000000e+03,2.999946164516956778e+05
-9.599999999999998863e+02,-1.500000000000000000e+03,2.999947139534294838e+05
-9.300000000000001137e+02,-1.500000000000000000e+03,2.999948084550797939e+05
-9.000000000000000000e+02,-1.500000000000000000e+03,2.999948999566492857e+05
-8.699999999999998863e+02,-1.500000000000000000e+03,2.999949884581407532e+05
-8.400000000000000000e+02,-1.500000000000000000e+03,2.999950739595568739e+05
-8.100000000000000000e+02,-1.500000000000000000e+03,2.999951564609002089e+05
-7.800000000000000000e+02,-1.500000000000000000e+03,2.999952359621732612e+05
-7.500000000000000000e+02,-1.500000000000000000e+03,2.999953124633783591e+05
-7.199999999999998863e+02,-1.500000000000000000e+03,2.999953859645177727e+05
-6.900000000000000000e+02,-1.500000000000000000e+03,2.999954564655938302e+05
-6.600000000000000000e+02,-1.500000000000000000e+03,2.999955239666085108e+05
-6.300000000000000000e+02,-1.500000000000000000e+03,2.999955884675639682e+05
-6.000000000000000000e+02,-1.500000000000000000e+03,2.999956499684620067e+05
-5.699999999999998863e+02,-1.500000000000000000e+03,2.999957084693046054e+05
-5.400000000000000000e+02,-1.500000000000000000e+03,2.999957639700933942e+05
-5.100000000000000568e+02,-1.500000000000000000e+03,2.999958164708301192e+05
-4.799999999999999432e+02,-1.500000000000000000e+03,2.999958659715163521e+05
-4.500000000000000000e+02,-1.500000000000000000e+03,2.999959124721535482e+05
-4.199999999999999432e+02,-1.500000000000000000e+03,2.999959559727430460e+05
-3.900000000000000000e+02,-1.500000000000000000e+03,2.999959964732863009e+05
-3.600000000000000568e+02,-1.500000000000000000e+03,2.999960339737844188e+05
-3.299999999999999432e+02,-1.500000000000000000e+03,2.999960684742385056e+05
-3.000000000000000000e+02,-1.500000000000000000e+03,2.999960999746496673e+05
-2.699999999999999432e+02,-1.500000000000000000e+03,2.999961284750188352e+05
-2.399999999999998579e+02,-1.500000000000000000e+03,2.999961539753468242e+05
-2.100000000000000284e+02,-1.500000000000000000e+03,2.999961764756343910e+05
-1.799999999999999432e+02,-1.500000000000000000e+03,2.999961959758823505e+05
-1.499999999999998863e+02,-1.500000000000000000e+03,2.999962124760911101e+05
-1.200000000000000568e+02,-1.500000000000000000e+03,2.999962259762612521e+05
-8.999999999999997158e+01,-1.500000000000000000e+03,2.999962364763931255e+05
-5.999999999999990052e+01,-1.500000000000000000e+03,2.999962439764871378e+05
-3.000000000000007816e+01,-1.500000000000000000e+03,2.999962484765434638e+05
0.000000000000000000e+00,-1.500000000000000000e+03,2.999962499765621615e+05
3.000000000000007816e+01,-1.500000000000000000e+03,2.999962484765434638e+05
6.000000000000015632e+01,-1.500000000000000000e+03,2.999962439764871378e+05
8.999999999999997158e+01,-1.500000000000000000e+03,2.999962364763931255e+05
1.200000000000000568e+02,-1.500000000000000000e+03,2.999962259762612521e+05
1.500000000000001421e+02,-1.500000000000000000e+03,2.999962124760911101e+05
1.799999999999999432e+02,-1.500000000000000000e+03,2.999961959758823505e+05
2.100000000000000284e+02,-1.500000000000000000e+03,2.999961764756343910e+05
2.400000000000001137e+02,-1.500000000000000000e+03,2.999961539753468242e+05
2.699999999999999432e+02,-1.500000000000000000e+03,2.999961284750188352e+05
3.000000000000000000e+02,-1.500000000000000000e+03,2.999960999746496673e+05
3.300000000000000568e+02,-1.500000000000000000e+03,2.999960684742385056e+05
3.600000000000001705e+02,-1.500000000000000000e+03,2.999960339737844188e+05
3.900000000000000000e+02,-1.500000000000000000e+03,2.999959964732863009e+05
4.200000000000000568e+02,-1.500000000000000000e+03,2.999959559727430460e+05
4.500000000000001137e+02,-1.500000000000000000e+03,2.999959124721535482e+05
4.799999999999999432e+02,-1.500000000000000000e+03,2.999958659715163521e+05
5.100000000000000568e+02,-1.500000000000000000e+03,2.999958164708301192e+05
5.400000000000001137e+02,-1.500000000000000000e+03,2.999957639700933942e+05
5.700000000000002274e+02,-1.500000000000000000e+03,2.999957084693046054e+05
6.000000000000000000e+02,-1.500000000000000000e+03,2.999956499684620067e+05
6.300000000000001137e+02,-1.500000000000000000e+03,2.999955884675639682e+05
6.600000000000001137e+02,-1.500000000000000000e+03,2.999955239666085108e+05
6.900000000000000000e+02,-1.500000000000000000e+03,2.999954564655938302e+05
7.200000000000001137e+02,-1.500000000000000000e+03,2.999953859645177727e+05
7.500000000000001137e+02,-1.500000000000000000e+03,2.999953124633783591e+05
7.800000000000000000e+02,-1.500000000000000000e+03,2.999952359621732612e+05
8.100000000000000000e+02,-1.500000000000000000e+03,2.999951564609002089e+05
8.400000000000001137e+02,-1.500000000000000000e+03,2.999950739595568739e+05
8.700000000000002274e+02,-1.500000000000000000e+03,2.999949884581407532e+05
9.000000000000000000e+02,-1.500000000000000000e+03,2.999948999566492857e+05
9.299999999999998863e+02,-1.500000000000000000e+03,2.999948084550797939e+05
9.600000000000002274e+02,-1.500000000000000000e+03,2.999947139534294838e+05
9.900000000000000000e+02,-1.500000000000000000e+03,2.999946164516956778e+05
1.020000000000000341e+03,-1.500000000000000000e+03,2.999945159498752910e+05
1.050000000000000227e+03,-1.500000000000000000e+03,2.999944124479654129e+05
1.080000000000000000e+03,-1.500000000000000000e+03,2.999943059459629003e+05
1.110000000000000227e+03,-1.500000000000000000e+03,2.999941964438645518e+05
1.140000000000000227e+03,-1.500000000000000000e+03,2.999940839416670497e+05
1.170000000000000000e+03,-1.500000000000000000e+03,2.999939684393671341e+05
1.200000000000000227e+03,-1.500000000000000000e+03,2.999938499369611964e+05
1.230000000000000000e+03,-1.500000000000000000e+03,2.999937284344458021e+05
1.260000000000000000e+03,-1.500000000000000000e+03,2.999936039318171679e+05
1.290000000000000227e+03,-1.500000000000000000e+03,2.999934764290717430e+05
1.320000000000000000e+03,-1.500000000000000000e+03,2.999933459262055112e+05
1.350000000000000000e+03,-1.500000000000000000e+03,2.999932124232146307e+05
1.380000000000000227e+03,-1.500000000000000000e+03,2.999930759200952016e+05
1.410000000000000000e+03,-1.500000000000000000e+03,2.999929364168429747e+05
1.439999999999999773e+03,-1.500000000000000000e+03,2.999927939134538756e+05
1.470000000000000227e+03,-1.500000000000000000e+03,2.999926484099235386e+05
1.500000000000000000e+03,-1.500000000000000000e+03,2.999924999062476563e+05
-1.500000000000000000e+03,-1.470000000000000000e+03,2.999926484099235386e+05
-1.470000000000000000e+03,-1.470000000000000000e+03,2.999927969135259045e+05
-1.440000000000000227e+03,-1.470000000000000000e+03,2.999929424169841805e+05
-1.410000000000000000e+03,-1.470000000000000000e+03,2.999930849203027901e+05
-1.380000000000000000e+03,-1.470000000000000000e+03,2.999932244234859245e+05
-1.350000000000000227e+03,-1.470000000000000000e+03,2.999933609265378327e+05
-1.320000000000000000e+03,-1.470000000000000000e+03,2.999934944294625893e+05
-1.290000000000000000e+03,-1.470000000000000000e+03,2.999936249322642107e+05
-1.260000000000000000e+03,-1.470000000000000000e+03,2.999937524349465384e+05
-1.230000000000000000e+03,-1.470000000000000000e+03,2.999938769375135307e+05
-1.200000000000000000e+03,-1.470000000000000000e+03,2.999939984399687964e+05
-1.170000000000000000e+03,-1.470000000000000000e+03,2.999941169423160609e+05
